sample_id,text,model,true_specialist,predicted_specialist,specialist_confidence,true_severity,predicted_severity,severity_confidence,language,token_length
105::v2::9548f49c,"Mujhe tabiyat ki shikayat hai, Mujhe PREOPERATIVE DIAGNOSIS:, Left inguinal hernia. Main 53 saal ka hun.",xlm_roberta_large,RENAL_URO,GI,0.14615854620933533,S4,S2,0.2440595179796219,Hinglish,16
105::v3::637eb56b,"Ye dard bahot ziyada hai kaal subah se, Mujhe PREOPERATIVE DIAGNOSIS:, Left inguinal hernia. Main 53 saal ka hun.",xlm_roberta_large,RENAL_URO,GI,0.1456056535243988,S4,S2,0.24623416364192963,Hinglish,19
125::v0::89e6be06,"PREOPERATIVE DIAGNOSIS: , Microscopic hematuria.,POSTOPERATIVE DIAGNOSIS:,  Microscopic hematuria with lateral lobe obstruction, mild.,PROCEDURE PERFORMED: , Flexible cystoscopy.,COMPLICATIONS: , None.,CONDITION: , Stable.,PROCEDURE: , The patient was placed in the supine position and sterilely prepped and draped in the usual fashion.  After 2% lidocaine was instilled, the anterior urethra is normal.  The prostatic urethra reveals mild lateral lobe obstruction.  There are no bladder tumors noted.,IMPRESSION:,  The patient has some mild benign prostatic hyperplasia.  At this point in time, we will continue with conservative observation.,PLAN: , The patient will follow up as needed.",xlm_roberta_large,RENAL_URO,GI,0.14768622815608978,S4,S2,0.2409568428993225,Hinglish,90
125::v1::60f30978,"Meraa bohot dardh hoo rehaa he, Mujhe PREOPERATIVE DIAGNOSIS: , Microscopic hematuria.",xlm_roberta_large,RENAL_URO,GI,0.14854197204113007,S4,S2,0.247279092669487,Hinglish,12
125::v2::19603ad5,"Mujhe tabiyat ki shikayat hai, Mujhe PREOPERATIVE DIAGNOSIS: , Microscopic hematuria.",xlm_roberta_large,RENAL_URO,GI,0.1470623016357422,S4,S2,0.24519963562488556,Hinglish,11
125::v3::7a98dbf1,"Yeh darad bohot jiyada hai kal subah se, Mujhe PREOPERATIVE DIAGNOSIS: , Microscopic hematuria.",xlm_roberta_large,RENAL_URO,GI,0.14776410162448883,S4,S2,0.24787503480911255,Hinglish,14
129::v0::7de25c06,"HISTORY OF PRESENT ILLNESS:,  The patient presents today for followup, recently noted for E. coli urinary tract infection.  She was treated with Macrobid for 7 days, and only took one nighttime prophylaxis.  She discontinued this medication to due to skin rash as well as hives.  Since then, this had resolved.  Does not have any dysuria, gross hematuria, fever, chills.  Daytime frequency every two to three hours, nocturia times one, no incontinence, improving stress urinary incontinence after Prometheus pelvic rehabilitation.,Renal ultrasound, August 5, 2008, reviewed, no evidence of hydronephrosis, bladder mass or stone.  Discussed.,Previous urine cultures have shown E. coli, November 2007, May 7, 2008 and July 7, 2008.,CATHETERIZED URINE: , Discussed, agreeable done using standard procedure.  A total of 30 mL obtained.,IMPRESSION: , Recurrent urinary tract infection in a patient recently noted for another Escherichia coli urinary tract infection, completed the therapeutic dose, but stopped the prophylactic Macrodantin due to hives.  This has resolved.,PLAN: , We will send the urine for culture and sensitivity, if no infection, patient will call results on Monday, and she will be placed on Keflex nighttime prophylaxis, otherwise followup as previously scheduled for a diagnostic cystoscopy with Dr. X.  All questions answered.",xlm_roberta_large,RENAL_URO,GI,0.14342454075813293,S4,S2,0.2430589497089386,Hinglish,197
129::v1::5d2dbdcb,"Meraa bohot darad hoo rha hai, Mujhe The patient presents today for followup, recently noted for E.",xlm_roberta_large,RENAL_URO,GI,0.14374713599681854,S4,S2,0.24491238594055176,Hinglish,17
129::v2::1d4254c0,"Mujhe tabiyat ki shikayat hai, Mujhe The patient presents today for followup, recently noted for E.",xlm_roberta_large,RENAL_URO,GI,0.14342209696769714,S4,S2,0.24183768033981323,Hinglish,16
129::v3::afec08c4,"Yeh dardh bohot zyada hai kal subaha se, Mujhe The patient presents today for followup, recently noted for E.",xlm_roberta_large,RENAL_URO,GI,0.14372357726097107,S4,S2,0.2427278310060501,Hinglish,19
140::v0::fc720c01,"PREOPERATIVE DIAGNOSES:,1.  Right renal mass.,2.  Hematuria.,POSTOPERATIVE DIAGNOSES:,1.  Right renal mass.,2.  Right ureteropelvic junction obstruction.,PROCEDURES PERFORMED:,1.  Cystourethroscopy.,2.  Right retrograde pyelogram.,3.  Right ureteral pyeloscopy.,4.  Right renal biopsy.,5.  Right double-J 4.5 x 26 mm ureteral stent placement.,ANESTHESIA: , Sedation.,SPECIMEN: , Urine for cytology and culture sensitivity, right renal pelvis urine for cytology, and right upper pole biopsies.,INDICATION:,  The patient is a 74-year-old male who was initially seen in the office with hematuria.  He was then brought to the hospital for other medical problems and found to still have hematuria.  He has a CAT scan with abnormal appearing right kidney and it was felt that he will benefit from cystoscope evaluation.,PROCEDURE: ,After consent was obtained, the patient was brought to the operating room and placed in the supine position.  He was given IV sedation and placed in dorsal lithotomy position.  He was then prepped and draped in the standard fashion.  A #21 French cystoscope was then passed through his ureter on which patient was noted to have a hypospadias and passed through across the ends of the bladder.  The patient was noted to have mildly enlarged prostate, however, it was non-obstructing.,Upon visualization of the bladder, the patient was noted to have some tuberculation to the bladder.  There were no masses or any other abnormalities noted other than the tuberculation.  Attention was then turned to the right ureteral orifice and an open-end of the catheter was then passed into the right ureteral orifice.  A retrograde pyelogram was performed.  Upon visualization, there was no visualization of the upper collecting system on the right side.  At this point, a guidewire was then passed through the open-end of the ureteral catheter and the catheter was removed.  The bladder was drained and the cystoscope was removed.  The rigid ureteroscope was then passed into the bladder and into the right ureteral orifice with the assistance of a second glidewire.  The ureteroscope was taken all the way through the proximal ureter just below the UPJ and there were noted to be no gross abnormalities.  The ureteroscope was removed and an Amplatz wire then passed through the scope up into the collecting system along the side of the previous wire.  The ureteroscope was removed and a ureteral dilating sheath was passed over the Amplatz wire into the right ureter under fluoroscopic guidance.  The Amplatz wire was then removed and the flexible ureteroscope was passed through the sheath into the ureter.  The ureteroscope was passed up to the UPJ at which point there was noted to be difficulty entering the ureter due to UPJ obstruction.  The wire was then again passed through the flexible scope and the flexible scope was removed.  A balloon dilator was then passed over the wire and the UPJ was dilated with balloon dilation.  The dilator was then removed and again the cystoscope was passed back up into the right ureter and was able to enter the collecting system.  Upon visualization of the collecting system of the upper portion, there was noted to be papillary mass within the collecting system.  The ________ biopsy forceps were then passed through the scope and two biopsies were taken of the papillary mass.  Once this was done, the wire was left in place and the ureteroscope was removed.  The cystoscope was then placed back into the bladder and a 26 x 4.5 mm ureteral stent was passed over the wire under fluoroscopic and cystoscopic guidance into the right renal pelvis.  The stent was noted to be clear within the right renal pelvis as well as in the bladder.  The bladder was drained and the cystoscope was removed.  The patient tolerated the procedure well.  He will be transferred to the recovery room and back to his room.  It has been discussed with his primary physician that the patient will likely need a nephrectomy.  He will be scheduled for an echocardiogram tomorrow and then decision will be made where the patient will be stable for possible nephrectomy on Wednesday.",xlm_roberta_large,RENAL_URO,GI,0.14971408247947693,S4,S2,0.24867454171180725,Hinglish,654
140::v1::f6fc9b9c,"Mera bahot dard ho rehaa he, Mujhe PREOPERATIVE DIAGNOSES:,1. Main 74 saal ka hun.",xlm_roberta_large,RENAL_URO,GI,0.14664234220981598,S4,S2,0.24716462194919586,Hinglish,14
140::v2::9e22527a,"Mujhe tabiyat ki shikayat hai, Mujhe PREOPERATIVE DIAGNOSES:,1. Main 74 saal ka hun.",xlm_roberta_large,RENAL_URO,GI,0.14627601206302643,S4,S2,0.24614682793617249,Hinglish,13
140::v3::00466a72,"Ye dard bahot zyada hai kaal subha se, Mujhe PREOPERATIVE DIAGNOSES:,1. Main 74 saal ka hun.",xlm_roberta_large,RENAL_URO,GI,0.1452416032552719,S4,S2,0.24976499378681183,Hinglish,16
143::v0::c3f67990,"PREOPERATIVE DIAGNOSIS: , Bilateral vesicoureteral reflux with right reflux nephropathy after Deflux injection.,POSTOPERATIVE DIAGNOSIS: , Bilateral vesicoureteral reflux with right reflux nephropathy after Deflux injection.,PROCEDURE:,  Cystoscopy under anesthesia, bilateral HIT/STING with Deflux under general anesthetic.,ANESTHESIA: , General inhalational anesthetic.,FLUIDS RECEIVED: , 250 mL crystalloids.,ESTIMATED BLOOD LOSS:,  Less than 5 mL.,SPECIMENS:,  Urine sent for culture.,ABNORMAL FINDINGS:  ,Gaping ureteral orifices, right greater than left, with Deflux not in or near the ureteral orifices.  Right ureteral orifice was HIT with 1.5 mL of Deflux and left with 1.2 mL of Deflux.,HISTORY OF PRESENT ILLNESS:  ,The patient is a 4-1/2-year-old boy with history of reflux nephropathy and voiding and bowel dysfunction.  He has had a STING procedure performed but continues to have reflux bilaterally.  Plan is for another injection.,DESCRIPTION OF OPERATION:  ,The patient was taken to the operating room where surgical consent, operative site, and patient identification were verified.  Once he was anesthetized, IV antibiotics were given.  He was then placed in a lithotomy position with adequate padding of his arms and legs.  His urethra was calibrated to 12-French with a bougie a boule.  A 9.5-French cystoscope was used and the offset system was then used.  His urethra was normal without valves or strictures.  His bladder was fairly normal with minimal trabeculations but no cystitis noted.  Upon evaluation, the patient's right ureteral orifice was found to be remarkably gaping and the Deflux that was present was not in or near ureteral orifice but it was inferior to it below the trigone.  This was similarly found on the left side where the Deflux was not close to the orifice as well.  It was slightly more difficult because of the amount impacted upon our angle for injection.  We were able to ultimately get the Deflux to go ahead with HIT technique on the right into the ureter itself to inject a total of 1.5 mL to include the HIT technique as well as the ureteral orifice itself on the right and left sides and some on the uppermost aspect.  Once we injected this, we ran the irrigant over the orifice and it no longer fluttered and there was no bleeding.  Similar procedure was done on the left.  This was actually more difficult as the Deflux injection from before displaced the ureter slightly more laterally but again HIT technique was performed.  There was some mild bleeding and Deflux was used to stop this as well and again no evidence of fluttering of the ureteral orifice after injection.  At the end of the procedure, the irrigant was drained and 2% lidocaine jelly was instilled in the urethra.  The patient tolerated the procedure well and was in stable condition upon transfer to Recovery.  A low-dose of IV Toradol was given at the end of the procedure as well.",xlm_roberta_large,RENAL_URO,GI,0.14686110615730286,S4,S2,0.23836597800254822,Hinglish,459
